16,"listen if you truly want an ionizer that dramaticaly changes the air. i strongly advise people to purchase one by flair.  this home unit retails for $300.  need results, that's what a real one costs",0
17,"i drove for an hour with the cooler plugged in, and it did not get any cooler inside.  it might keep frozen things from fully thawing, but a regular plastic cooler would do it too.  not worth the money",0
18,they broke the first time that i used them.  the locking mechanism is cheap and slides out of its intended slot.  don't waste your money on this item,0
19,"i cannot believe they put this on the market.  once it gets wet, there isn't much you can do about wringing it out.  it's title is true - it is a water magnet.  the problem is it just won't let the water go.  this towel is horrible.  i suggest using the 3-pack microfiber meguiar's towels sold by amazon as well under the subject ""meguiar's x2020 supreme shine microfiber - pack of 3""",0
20,advertised as easy to install. just hook up the existing horns wires and you have it......wrong. if your existing relay is not compatible with the horn you get to purchase a new relay and rewire a whole new horn button somewhere on the vehicle. they also don't tell you it is not compatible with motorcycle relays. if you get past all of this it does have a great sound,0
21,"my car was stolen with device engaged.  it was stolen while my wife and i were both at home.  we did not hear a single thing.  their 'guarantee' by the way is a complete farse.  wow, they'll cover the deductable... but only on a comprehensive coverage policy.  if you are wanting to keep your car safe, do not buy this product!!",0
22,"i own both the original unbreakable autolock (with the flat key) and the autolock pro (with the round key). the original autolock never failed to open after 10+ years of use on two cars. the autolock pro failed to open after about two years of light use. this is not a key problem, because i could not open it with two original keys. i eventually wiggled the lock a lot to open it. i recommend that you stick with the original autolock if you wish to use this kind of security device",0
23,"this product was purchased as a christmas gift for my father, unfortunately it did not perform for him. i was replacing this with one that he has had for over 10 years and that one still works and outperfomed this brand new model.i am not sure if we just got a defective one but i dont recommend purchasing although i have to say returning to amazon was straightforward they just simply refunded my money, i will inturn buy my dad something else from amazon you just cant beat the service",0
24,"fatally flawed.  magnificently compact, clever design, but broke first time i used it--el-cheapo plastic clamps snapped.  service center wouldn't repair it, so i had to return it.  an otherwise beautiful design, with a frustrating achilles heel.  aarrgh!",0
25,"had the reese sleeved lock on my tow hitch step  for a year now & damn if i can get the thing off !!!  we have tried graphite (dry) graphite liquideverything short of cutting the thing off. the key  (a flat one) won't budge in the lock.  newer reese towpower locks have round keys (like vending machine keys) on them.  my cover has been on the lock ever since i bought it & today it is 87 degrees outside. still the lock won't allow the key to turn in it. after 10 minutes of working on it with the ctp keys it budged a little, but it still didn't unlock all the way. tomorrow i am going to get my custom truck specialist to torch it off. next time i will buy the masterlock  brand.",0
26,"i just received the gauge and i'm returning it after trying it for 2 minutes:- the hose didn't seal well on the tire valve- when bleeding air, the display didn't update. you have to remove the hose, wait 10 seconds for the display to turn off, then plug it back to the valve stem and get a reading. this is ridiculous.- the display is on for 10 seconds and then it turns off itsel",0
27,"if this gauge cost $20 i would give it a high rating, but even at the discounted $35 price i see for these gauges i think it is bad value, let alone the nearly $50 it cost me!as mentioned hose is very inflexible at cool, not just cold temps, general quality of the fittings is very poor for something advertised like this, mine is now leaking badly and i am trying to repair with quality materials, as i still hope to use the gauge part anyway. i would not buy again",0
28,"it appears that the problem of slow readings described in the earlier reviews has been solved, as my gauge reads continuously.  the reading drops several psi while bleeding just as with a mechanical dial gauge.  the reading takes about two seconds to re-stabilize, so a mechanical gauge is actually faster to use.the quick-connector on the end of the hose is excellent, but be careful to not scratch the wheel with it.  the hose is fairly stiff, but isn't a problem most of the time.i used this gauge at the track this past weekend, and was pleased with it until the second morning when it was cold (by cold i mean 45f, this is houston...) and the display read 'lo', indicating a low battery.  so essentially the gauge was useless.  the hose also becomes annoyingly stiff when cold.overall, a good mechanical gauge is easier to use and more reliable, as long as you don't drop it",0
29,"as other reviewers mentioned, the display does not update when using the bleed valve and you have to wait at least 10 seconds between readings.  it may be accurate, but dropping overpressure tires to a desired level ends up being a several-minute guessing and waiting game.  calling it a ""racing"" gauge is ridiculous",0
30,"i had the same problem described by r. nielsen.  the gauge would not take a new reading after i pressed the release valve to let air out.  it only took a new reading if it was removed from the tire completely and reconnected.  i called the manufacturer, who told me that it sounded like a problem and that i should return the gauge to them for a replacement.  i returned it to amazon as defective and got a new one with the same problem.  i contacted the manufacturer again and they again asked me to send the gauge in for a replacement.  i have sent the gauge to the manufacturer at my expense.  the second replacement also had the problem.  customer service told me that they had sent the second replacement from the wrong batch/crate.six weeks later (november 27th) i received a properly functioning gauge.  so it seems that a properly manufactured example of this gauge really does work properly.  there was just a very large run of defective ones.  at this point, i would give this item 3 stars: 4 for performance and price, minus one for the hassle involved in getting one that isn't defective.if yours is defective, you should contact accutire customer service and let them know: 973-402-4240.",0
31,"dimensions are confusing/inaccurate.  stated height of 11.5 inches is not correct--perhaps this is shipping container.  actual product is about 8.5 inches high, but taking into account the cradle for tire, only raises the vehicle about 6 inches",0
32,"i'm writing this reveiw on the company, discount ramps, rather than the ramps themselves. they charged my credit card immediately upon ordering, then 6 weeks later when i inquired about where these ramps were, they told me the manufacturer hadn't received the metal to build them yet, and the build time is 4-6 weeks. just be careful, people",0
33,i bought this item and i literally hate it.  they make it seem so simple and easy but the blade does not do a good job in removing water from car surfaces.  i would only recommend it for doing windows.  much easier to use chamois or regular old terrycloth towels,0
34,"i got this item for my coffee-loving truck driver husband.  when we took it out of the box, we saw the obvious problem:  the ""mug"" is tiny!  only a bit larger than an espresso cup.  to add insult to injury, it took way too long to brew for such a small cup.  now it's back in the box collecting dust and we're sorry we wasted our hard-earned money",0
35,"this bag was junk on a 2001 4runner.  the poor fit made it hard to secure and even more difficult to load and unload.  i realize it isn't made for all vehicles but i purchased mine only after speaking with lund, who confirmed the bag would work on my vehicle.  spend the extra money and buy a hard shell unit with adjustable hardware.  great service from amazon, terrible service from lund",0
36,i had a previous non-brand name digital tire gauge and it worked great but eventually died. i bought this one thinking it would be better. the first time i used it i couldn't get a good connection at all and it kept giving me multiple readings.  it also does not seem to keep the number on the display after the reading. it would disappear before i could read it fully.,0
37,i have had 2 faulty units right out of the box. the first would not hold a charge for more than a couple of days and that did not improve after cycling the battery a number of times. i returned it for a replacement and that 2nd unit never indicated a full charge - even after being on charge for several days. i am moving on to another brand.don't waste your time and money on these poor quality items,0
38,"bought one of these to jump start my 3.6 litre 911. it doesnt have the power to even turn it over once when fully charged. complete waste of time, maybe it will start a lawn mower.",0
39,"i wouldn't recommend this product.  the positive terminal clamp broke in half the first time i used it... i, as i was stranded, rigged up a method to make contact with the terminal w/ the remaining half of the clamp.  then the charger (which was charged fully the previous night) didn't provide enough power to actually turn the engine over.  i will be returning to the store tonight, returning this item, and purchasing a different charger",0
40,"i have not used this product. our local news did a test on it. they found that in 2 vehicles (exactly the same) that this device only lowered the temp 1 degree. again, i have not used it, i am just throwing the test i saw out there. their call sign is wcpo, so look it up from there (not allowed to include link)",0
41,it's a pain because to save time you need to install it permanently to make it worth it.  then you can never use that window for anything else. it's a pain because it will not work on tinted windows.run,0
42,the product is not working. the provider is terrible!! you can not reach them via email nor return the product. it is the worst experience in amazon!!  i wish i knew this provider and read these reviews before i bought it!!!,0
43,"don't waste your money. that's the short version. no stars for this p.o.s. want more? ok - once you've fiddled around and fitted the rubber strips to your window, hooked on the device, rolled up your window (facing the sun, of course) you're now late for whatever it was you just parked to go do. oh yes, and it doesn't do anything other than spin a joke fan that couldn't move a feather. i put my hand in front of it and felt nothing - no wonder my car still feels like an oven. we can't drive off with it on, as the wind noise is unbearable even after unhooking the unit. why? because of the 'sealing' rubber strip you've hooked over the top of the glass leaving a nice 4mm gap for the wind.i thought i was smart going on ebay and buying two for the price of one. i would have been smarter spending the money on lottery tickets",0
44,"does not work (cool the interior of the vehicle) barely at all, compared to the ads.  so false advertising.  i purchased 2, and one also broke right away. very cheaply made product also.  would never purchase again, nor recommend to anyone",0
45,i purchaced this product because its a great idea.  the problem is it only runs when the sun is shining on the solar panel. also there is not enough suction to get the hot air out. also the product does not sit on the window firmly and can fall off if you open your window.hopefully they can take this design an improve the suction and maybe add a battery. similar to the solar lights you put in your driveway,0
46,absolutely useless.  do not buy this product.  you are wasting your money.  learn from me.  i wasted on two!  they are tiny tiny fans that move hardly any air at all.  also they do not work on tinted windows.  trust me.save yourself some money and just crack your windows.  it works 100% better,0
47,"it worked for me! my car is now a blistering 120 degrees as opposed to the scorching 121 degrees a month ago. the only thing i ever got out of this product was screwed. i've been bamboozled!! don't believe the hype; stand up against the man!, chumps unite! god! what a piece of poo.",0
48,"i also purchased this product & was extremely disappointed when i found out it did not work.  like the 1st reviewer wrote, it basically is a mini-fan that moves but it does not cool the car down at all!  there was absolutely no difference in the temperature of my car after i installed it!  don't waste your money",0
49,"to turn off your check engine light on most vehicles, with your vehicle turned off, pull out and hold your trip odometer reset stick and then start your vehicle. in most cases the light will shut off. if there is truly a problem with you car, the light will either not stay off or come right back on. you do not need this device to do that. the second problem is if your car does need attention, this device won't really properly diagnose or certainly won't fix it and you'll still have to go to a mechanic. so i'm left wondering what good this is",0
50,"it is ok for small dogs, large dogs will knock it down",0
51,"maybe it depends on the car, but i couldn't get it tight enough in my suv to prevent the dogs from knocking it down.  it also probably depends on the dog.  if the dog really wants to get past it, they will.  if you have a more mellow dog who will be satisfied with a ""psychological barrier"", this would be ok.  oh, and as a previous reviewer mentioned, the ""trombone"" style sides slide easily back and forth, i had to get some hose clamps to keep them in place",0
52,loved the price but i never actually received the item.  it shipped to the wrong address and i never got it back :-,0
53,"the product came defective, so i had to throw it away.i emailed the company three times and nobody ever answered back.",0
54,"this is the worst smelling ""freshener"" i have ever used. its just a terrible smell. like the other reviewer said, its very chemical in nature. i sprayed som in my living room to see what it was like and.....wow. i opened the windoes pretty quick, i could not imagine this in a hot car. i picked it up for 1.50 at a biglots and i feel ripped off.dont buy it",0
55,"if you've seen the movie ""cars"" and figure that it's time that you gave your rusty bucket the ""radiator springs"" make-over special, you might just be tempted to get yourself a batch of this stuff to make it smell as good as it looks.sure - it says ""new car scent"", and it has a picture of a car and a nice ribbon and everything - but i would definitely not use this stuff in my car.  first of all, it doesn't smell anything like the interior of a new car, and inhaling this stuff in that small an area would be lethal, even if you drive a hummer.  it is super-concentrated, and a one second blast is enough to saturate a 10 ft x 10 ft room with an unpleasant chemical smell, which might just be able to eliminate you and yours along with the airborne bacteria, smoke and odors. i can't vouch for any of the claims of air cleansing, sanitizing, bacteria reduction or removal of smoke and odors, because after the first test spray (in my office on a friday afternoon) i vacated the premises under duress, and by monday morning it had thankfully dissipated.  i've never used it again, and even though it may conceivably be the best airborne germ killing thing-gummy ever invented, the smell makes it impossible to use in the presence of living, breathing people. to be fair, the write-up never actually states that it is for cars, instead listing schools, medical facilities and food-processing areas, but then why on earth would you want any of these places to smell like a new car?  and why would you need a one ounce bottle of product for your factory?  the claims of deodorizing and leaving a fresh fragrance certainly didn't happen for me, and unless you come from somewhere where the pollution smells worse than this, i couldn't recommend it.  amanda richards, july 28, 2006",0
56,"the cushion was designed for what i needed due to an injury, but the curve of the cushion, the pressure points, and the density of the cushion are wrong.  i guess you get what you pay for.  i have found a similar cushion that works very well",0
57,"i bought this cushion hoping it would make sitting at my computer for long hours more pleasant. unfortunately after about half an hour, the ""memory foam"" gets totally squished down and it's almost useless. don't try to save money by getting this cheap one - spend the extra money and get one that doesn't suck.",0
58,"i bought the ""wagan 9788 ortho cushion"" and it does not meet the deminsions at all. the total lenght was to be 19"". it's 16 1/2"". etc""how can wagan screw up something like that, or did they?  making something to short by accident and lying to the people until it's fixed.",0
59,this product came quickly but i should have listened to the other reviewers. they said the cushion would squash flat in a week and it has. just spend the extra dough and get some thing of a better quality. otherwise you will regret it in the long ru,0
60,"this cushion is very disappointing. in less than a week, it has gone completely flat and the seams have separated. i am not a large person either! it doesn't even puff back up when i don't use it. don't buy it; it does not do anything it is advertised for",0
61,i had been wanting this for 2 years due to having a cracked tail bone several times in my life. when i saw it at this price i bought it right away. i'm here to tell you not to waste your money! i only weigh 100 pounds which is small for an adult and when i sat on this hoping it would keep my tail bone lifted the pillow completely smashed down flat with no support what so ever. it was a big disappointment,0
62,i could not get enough vacuum to draw the oil from the crankcase... unit would not work.  i am very dissatisfied with the product,0
63,the pump in theory suppose to suck oil out of the dipstick hole. it did not do it for honda engine. it did for snowblower. you will need to get dirty to change your own oil,0
64,"i was so excited about this bag but it was a huge disappointment.  the description clearly indicates waterproof, but in fact it is mostly water resistant, an 8 on a scale of 1-10 according to the box.  and since our travel coincided with several rain storms, this was a very important differentiation!the straps for the 'net' are extremely unmanageable and there are several key elements missing from the instructions.  having never used a roof top cargo bag before, this presented quite an obstacle for me.  there are loops through which you send the straps for the net that holds the bag down, the instructions make no mention of them, do you loop the strap through before or after you loop it through the luggage rack?  does it make a difference?  it took me 45 minutes just to get the thing attached to my roof due to trial and error (not counting loading time).the clips themselves are very poor construction, one of them broke upon tightening and had to be makeshift tied instead.the straps also do not tighten very easily, you have to feed the straps through the clips and then keep moving the clips back and forth until you get it to the length you want.the stitching also started ripping when trying to close the very stubborn zipper.  the bag was not overstuffed.i cannot recommend this product",0
65,"i followed the instructions to the letter , but it only worked about 50 % of the time. i will be sending it bac",0
66,"i purchased this for my 2001 vw golf, and it did not work. i know some of the other vehicles wire directly in, but you have to put a spare key in the unit and wrap it around the ignition. it made the install seem very half-a**ed. i could have just taped the key to the ignition at that point. i will get the immobilizer delete software instead of this junk. thumbs down from me on at least vw and audi application",0
67,"thought i'd just confirm what i've learned too.  i bought it, realized after research it could be picked in seconds with a pen and returned it",0
68,"""advanced security"" is all a lie.  these locks can be easily opened without a key.  i have written to the masterlock company and they replaced the lock free of charge to a one that uses a regular key",0
69,bike lock manufacturer kryptonite recently revealed that tubular cylinder locks -- which this model uses -- can be very easily picked. kinda defeats the purpose of owning this in the first place.,0
70,"march 14 follow up report: pump found to stall and stop at 40 pounds pressure. teresa k. naeole of q. industries by phone said i could return pump and would be sent a more expensive tire pump in return. returned pump was received at 159 islington on february 16 at 12:55 pm. i have not received a new pump. i cannot get a response from telephone message requests at (303) 629 7700. almost a month now. yuk! pauli purchased the hv30 portable compressor because it promised rapid inflation of tires and blowup toys. the 140 pound pressure limit was certainly adequate. the price was right.the compressor comes with a hose that screws onto the compressor on one end and screws onto the tire valve stem on the other end. the compressor end thread was damaged. i had to use a pliers to tighten what should have been a hand tightened connection. because the tire end screws on, air is lost as it is unscrewed after the tire is inflated. most tire inflators come with a quick disconnect. further, the compressor won't start against tire pressure if the connector hose is screwed on the tire valve. i had to start the compressor and then screw the hose onto the valve stem.i haven't tried inflating a bike tire yet. i strongly suspect the air lost during unscrewing the connector hose will almost deflate the tire. this is just a great idea for inflating tires much faster than with pumps designed for much higher pressure limits but really poor engineering execution",0
71,"sticking the solar module on the side of the garage door opener like they instruct doesn't work--the solar panel has to be right next to the lightbulb to get enough power to work.  i was able to mount it close enough to the lightbulb and make a small cutout in the cover to get it to fit--you might not be able to depending on your garage door opener.  also the bracket that holds the laser module has too light a hold on the module, it doesn't hold it in rotational position",0
72,you are better off with a sponge and a bucket . there ain't a quick fix to washing your car without going to the local car wash,0
73,"arrived with dead batteries in it, factor the price and time of getting three aaa batteries on your own into your decision of whether to buy this product or not",0
74,"my husband purchased this charger for me for christmas, after lots of mornings when my van wouldn't start and he was already gone to work.  except for having to search far and wide for the right kind of extention cord to plug this thing in, we were excited to have something for those ""just in case"" moments.  we plugged it in and have left it in since then.  just this week our battery was dead again.  we excitedly went to use this charger, and lo and behold, it wouldn't work.  we had to call a neighbor to come and give us a jump start.  later that day the battery was dead again (!!!) and this charger worked that time, so who knows what happened?we haven't tried the outlet power, so i have no idea how reliable that is.i won't count on this machine.  luckily i have a small battery charger that i can plug my car into, and after twenty minutes or so i'm ready to go.  i won't be getting rid of that charger--it's much more dependable",0
75,appears to be a good product with one major exception. you can't even charge it for first use without getting an extension cord to plug into 110v power. required cord must have only one plug in where as most cords today come with a plug on the end that will let you plug in more than one item. the blades on the jump starter are resessed so the extension cord must have only one place to plug anything or the fitting is to big to go into the recess. got this as a present and so far the report is that an old type cord is hard to find. i find it unbelievable that any company producing this item would not include 4 feet of cheap cord so the product could be put in service at once,0
76,i'm very pleased with this laser garage park.this laser garage park was easy to install and works really well. i would recommend this to any one looking for a practicalway to avoid damage to their car while trying to park in thegarage.,0
77,i purchased the set of two park smart parking mats as a simple alternative to hanging a tennis ball on a string which would hit the windshield when my car was sufficiently inside the garage to close the door. but even with stickum on the bottom the mats slipped on the smooth floor of the garage and the car hit the workbench time and again. i may say the service i got through amazon.com was first rate; it's the product i found wanting,0
78,"we bought this scratch remover years ago from an auto store. it wasn't that expensive but totally useless. we put it on a scratch or two on our car which is black and did what it said. it did nothing except leave a white stain on the area i applied it to. i tried everything to get it off, then i had to use my last option rubbing compound. luckily the rubbing compound got the stain off. after this i dumped the tube in our basement and lost track of it since then (probably dumped it). shortly after we went to the auto store again and we found auto paint. they come in a little tube with a paint brush and each paint has a code (got to get the one for your model car). used it worked well and years later still looks good. up close you can still see a scratch was there but only really up close. after that i waxed the area after the paint dried and it looked fine. unless you look for it you will not see a scratch. so don't buy this product either buy the auto paint or take your car to an auto body shop. this product would be better as a door stop and even then it would probably do a poor job.",0
79,"the description of this product is not accurate.  these lights are not bright.  i have 6 mounted under the cabinets in my very small kitchen and all 6 on at once add up to the equivalent of a night light.  it is a pretty color of light, but very dim",0
80,"we were trying to get rid of the wires for under the cabinet lighting.  however, the led lights were definitely not sufficient for this area.  we were very disappointed even after trying to double the number recommended in an area",0
81,"*** caution *** too many equipments through one socket may cause overload and possible fire in yor vehicle. there is no proper technical information provided for this product and no mention of a safety fuse either. even if you buy this product, be careful not to plug in more than 2 things at a time. also, note that all outlets are very close to each other, with a potential to cause damage to your charging adapters",0
82,"installed my bulldog 2030! it's is a total piece of junk.it only works when you tap on the hood. you can pound on the back of the car and nothing. put the sensor at max, still nothing! this is more of a novelty not an alarm.its a freaking joke! don't waste your money",0
83,"i was unsure about this company so i only popped for a week subscription, felt the gamble of $10 was worth it.  well not all gambles work out, this one did not.  when you 1st register you tell them what vehicle you have, now one might think once you do this that the information you want to access will be about your particular vehicle, not so.  i want to know how to replace a certain part, well you go to that part look it up, it tells you the replacement procedure for a car not even yours, and nothing about your car, uh!! c'mon. there's very little trobleshooting, no flow charts for troubleshooting.save you money and buy a haynes manual for your vehicle, you'll be much farther ahead.",0
84,"highly concentrated chemical smell, definitely gets rid of odors but does not smell like a new car",0
85,"this car seat cushion's foam padding is not only paper thin, but it also has what feels like circular metal inserts (i'm not kidding) placed in some of the cushion's ""massaging bubbles"".  this makes for an unbelievably uncomfortable car seat, as these internal metalic objects dig right into your back and spine!  i threw my ""massage cushion"" into the trash after about twenty minutes with this thing",0
86,"we purchased this rooftop cargo carrier to transport our suitcases and beach items during our summer vacation to new england.  we were initially concerned because it was so inexpensive for the size and worried that it might not fit a trailblazer.  upon arrival we were pleased to find that it not only fit securely, but was rather stylish too.  although it appeared weatherproof we soon found that it was not.  it began raining at the onset of our trip.  about four hours in to our fourteen hour roadtrip the weatherproof lining began disintingrating.  by the time we arrived at our destination all our possessions were soaked and coated in tiny grey vinyl flecks.  this cargo hauler might be cheap and look nice, but it is not worth your money",0
87,"one day when it was 100 degrees outside, i used it in my car, rolled all of the windows up and went into a store to shop.  when i came out and got into my car, it was hotter than i could have ever imagined.  it hadn't cooled my car prior to that either.  it looked like a very small fan blowing, and that was it.  i came home, took it off, and threw it out.  i was not satisfied at all",0
88,this includes a big piece of gooey tape to seal the window of your car when using this item--who's actually going to put this on their car? it makes the whole product useless and basically something to throw away. check the picture--see anything messy you have to stick onto your car? misleading and a waste of money. don't buy it,0
89,these are more of an accent light than task lights...not what i expected.  should have paid attention to other reviews,0
90,a tire pressure gauge only has to do one thing well. that is to accurately measure the air pressure inside the tire. my accugage was reading 5 psi high when tested alongside a calibrated pressure transducer. that's why i give it only one star,0
91,"i had this alarm professionally installed by pepboys (which is designtech's recommended professional installer). after the initial installation with all the wiring was done, pepboys found out that the brain was defective. they confirmed this as well with several tests that they did. after being on the phone with designtech's horrible customer service, and several faxes later, they sent me a new brain, and i just mailed out the defective old brain with a prepaid mailing label that they provided. after my 2nd visit with pepboys, it was the same problem. and yes, designtech sent me a defective replacement. several more calls and faxes later, i got the 3rd one, and that one turned out ok.the features worked fine, and the batteries lasted me a long time. but the fob themselves are made up of really cheap looking plastic (even the silver one). other than that, it worked fine. i got a new truck, and this time i've invested in an audiovox system (sold under the pursuit brand) and i love that everything is so integrated and easier to upgrade. i still had a professional install it and i've never had any problems with it.",0
92,"easy and clear steps to follow in installation, although the universal remote is really bad, feels very cheap...tachless mode works great, but finding service and tech support is almost impossible...good luck contacting them",0
93,"the design tech deluxe remote car starter comes with excellent features and a compact remote.  the problem is, the item i received did not work.all wires were hooked up appropriately and double check with a test kit.  once hooked up, there was no response from the unit.  after hours of attempting to troubleshoot, i looked online at design tech's website for local authorized installers in the hopes that they might be able to answer my question.unfortunately the three ""authorized"" installers in my area refused to touch design tech's equipment because, and i quote ""they're too difficult to work with.  we haven't had much success.""  a little alarmed by this response, i attempted to contact the company using their 800 number during their live tech support hours.  after waiting 1/2 on hold with no approximate wait time and no end in sight, i hung up and decided instead to return the defective unit back",0
94,"this item performed as expected, reads and resets fault codes in all vehicles with obd-ii connector. easy to use - only 2 buttons! you might be able to find it $10 cheaper at a local store on sale, but even at the price i paid it was a bargain! cost of tool = 1 diagnostic visit to local shop",0
95,this obdii reader is way too simple. doesn't really do much in diagnostic. could not reset anything. save up and buy a bit more better unit,0
96,"the product would not put out enough current to help with the drain on my battery. i think i purchaced too small of a unit for my needs.  may work well with a smaller type of battery, not on a car battery",0
97,"i put the sunforce 50012 inside my car's windscreen and plugged it into the cigar lighter.  (on this car the cigar lighter is ""live"" even when the ignition is off).  the sunforce 50012 worked for one day.  next day it appeared dead (there is blue led that blinks when it is working).  i picked it up, it started working, sat it down, it quite.  twisted it, it worked, then it didn't, then it did.  the old intermitant (sp) connection problem.  basically it was shot, dead, kaput, trash it.  long story short, i fixed it by taking it apart and re-soldering components.  i am smart and lucky with nothing better to do.  99.999% of the users could not make this fix.  so just forget about it.  this thing is garbage",0
98,bought 2 of these.  both failed at extactly the same time after a few months.  save your money,0
99,it took 20 mins to fill a car tire from 20psi to 30psi.  truck air? -- it could barely fill a car tire.  it would take over 3 hours for it to reach 300psi if it even could make it.  stay clear.,0
100,"we received this as a employee gift and were so excited to have it.  not only does it not fill anything pass 15 psi, the 12v cord is very cheaply made where it plugs into your cig. lighter.  the plastic on the tip started to crack after pulling it out.  with the few more times we used it, i the tip completely broke.  at least it comes with 7 year warranty.  save yourself the disapointment and headache",0
101,last time i purchased them they came in a nice sleeve.  these are awkward and only have a band to wrap around them.,0
102,we live in a city and we got a minor ding on the side of the car. we bought this kit a few years ago somewhere other than amazon (think a auto store). anyway we did what it said and did it several times. it did take some of the ding out but not all of it. we barely got the glue off from it. a few years later we got hit by a suv when we were getting the car fixed we had the guy remove the ding and now it looks perfect. sadly this thing was not worth the money or effort we put into it. i also watched fox 5 and they tested the item it didn't work for them either. i know it will cost more but take it to a auto shop and get the ding removed there. don't buy this product it is worthless.,0
103,i would have purchased this ridiculous item if not for the comment above.  thanks for alerting me to the misleading information,0
104,"i returned the activation card without activating because i was misled by the description of the product.   i understood that the eautorepair activation would be for a multitude of ""vehicles from 1983 to present"", but the card is for only one vehicle per subscription.........not mentioned in the description",0
105,i think i must have got a bad batch because this polish is highly rated.  it never dried to a haze for me.  the first time i used it i thought i hadn't shaken the bottle enough.  the second time i shook the bottle - seven days later it still hasn't dried enough to buff off.  i'm not sure if its the product or whether amazon are selling an inferior conterfeit,0
106,you cant chose the music to play.... not that loud.... overall sucks.. (just get the airhorns...) if i wasnt too lazy to return this item i would have... it sucks..,0
107,"the seat covers are cute, but only 1 comes in a box and while i was putting them in my car one of them ripped! obviously the quality is not very good",0
108,"i work in an auto shop and this thing is a joke.... with the money that you pay for a filter and 5+ qts. of oil, you can get it done by a professional that will buy you a new engine if it blows up. will this company stand by its product like that? i doubt it... for a few extra bucks you can get an oil flush if you're worried about gunk... it's a scam..",0
109,"the oil must be removed through the oil drain to properly evacuate the contaminated oil from the crank case. and the oil filter must be replaced to prevent contamination of the new oil. maybe you'll find this product wonderful and a cost-effective alternative, what do you do with the oil syphoned from the engine? a small but important cost of the oil change at a garage is for disposal of the oil.",0
